"racename","qs","driver","isoutlier"
"2015hungary",2,"mverstappen",0
"2015hungary",2,"rgrosjean",0
"2015hungary",2,"nhulkenberg",0
"2015hungary",2,"csainz",0
"2015hungary",2,"sperez",0
"2015hungary",2,"pmaldonado",0
"2015hungary",3,"lhamilton",0
"2015hungary",3,"nrosberg",0
"2015hungary",3,"svettel",0
"2015hungary",3,"dricciardo",0
"2015hungary",3,"kraikkonen",0
"2015hungary",3,"vbottas",0
"2015hungary",3,"dkvyat",0
"2015hungary",3,"fmassa",0
"2015hungary",3,"mverstappen",0
"2015hungary",3,"rgrosjean",0
"2015belgium",1,"lhamilton",0
"2015belgium",1,"nrosberg",0
"2015belgium",1,"sperez",0
"2015belgium",1,"vbottas",0
"2015belgium",1,"csainz",0
"2015belgium",1,"svettel",0
"2015belgium",1,"kraikkonen",0
"2015belgium",1,"rgrosjean",0
"2015belgium",1,"dkvyat",0
"2015belgium",1,"nhulkenberg",0
"2015belgium",1,"mericsson",0
"2015belgium",1,"pmaldonado",0
"2015belgium",1,"dricciardo",0
"2015belgium",1,"fmassa",0
"2015belgium",1,"mverstappen",0
"2015belgium",1,"lnasr",0
"2015belgium",1,"jbutton",0
"2015belgium",1,"falonso",0
"2015belgium",1,"wstevens",0
"2015belgium",1,"rmehri",0
"2015belgium",2,"nrosberg",0
"2015belgium",2,"lhamilton",0
"2015belgium",2,"svettel",0
"2015belgium",2,"sperez",0
"2015belgium",2,"fmassa",0
"2015belgium",2,"pmaldonado",0
"2015belgium",2,"rgrosjean",0
"2015belgium",2,"dricciardo",0
"2015belgium",2,"vbottas",0
"2015belgium",2,"csainz",0
"2015belgium",2,"nhulkenberg",0
"2015belgium",2,"dkvyat",0
"2015belgium",2,"mericsson",0
"2015belgium",3,"lhamilton",0
"2015belgium",3,"nrosberg",0
"2015belgium",3,"vbottas",0
"2015belgium",3,"rgrosjean",0
"2015belgium",3,"sperez",0
"2015belgium",3,"dricciardo",0
"2015belgium",3,"fmassa",0
"2015belgium",3,"pmaldonado",0
"2015belgium",3,"svettel",0
"2015belgium",3,"csainz",0
"2015italy",1,"lhamilton",0
"2015italy",1,"nrosberg",0
"2015italy",1,"kraikkonen",0
"2015italy",1,"sperez",0
"2015italy",1,"nhulkenberg",0
"2015italy",1,"vbottas",0
"2015italy",1,"svettel",0
"2015italy",1,"lnasr",0
"2015italy",1,"mericsson",0
"2015italy",1,"rgrosjean",0
"2015italy",1,"fmassa",0
"2015italy",1,"csainz",0
"2015italy",1,"pmaldonado",0
"2015italy",1,"dricciardo",0
"2015italy",1,"dkvyat",0
"2015italy",1,"jbutton",0
"2015italy",1,"falonso",0
"2015italy",1,"wstevens",0
"2015italy",1,"rmehri",0
"2015italy",2,"lhamilton",0
"2015italy",2,"svettel",0
"2015italy",2,"kraikkonen",0
"2015italy",2,"nrosberg",0
"2015italy",2,"fmassa",0
"2015italy",2,"vbottas",0
"2015italy",2,"sperez",0
"2015italy",2,"rgrosjean",0
"2015italy",2,"mericsson",0
"2015italy",2,"nhulkenberg",0
"2015italy",2,"pmaldonado",0
"2015italy",2,"lnasr",0
"2015italy",2,"csainz",0
"2015italy",2,"dkvyat",0
"2015italy",3,"lhamilton",0
"2015italy",3,"kraikkonen",0
"2015italy",3,"svettel",0
"2015italy",3,"nrosberg",0
"2015italy",3,"fmassa",0
"2015italy",3,"vbottas",0
"2015italy",3,"sperez",0
"2015italy",3,"rgrosjean",0
"2015italy",3,"nhulkenberg",0
"2015italy",3,"mericsson",0
"2015singapore",1,"dkvyat",0
"2015singapore",1,"lhamilton",0
"2015singapore",1,"svettel",0
"2015singapore",1,"dricciardo",0
"2015singapore",1,"nrosberg",0
"2015singapore",1,"vbottas",0
"2015singapore",1,"csainz",0
"2015singapore",1,"kraikkonen",0
"2015singapore",1,"mverstappen",0
"2015singapore",1,"sperez",0
"2015singapore",1,"falonso",0
"2015singapore",1,"nhulkenberg",0
"2015singapore",1,"rgrosjean",0
"2015singapore",1,"fmassa",0
"2015singapore",1,"jbutton",0
"2015singapore",1,"lnasr",0
"2015singapore",1,"mericsson",0
"2015singapore",1,"pmaldonado",0
"2015singapore",1,"wstevens",0
"2015singapore",1,"arossi",0
"2015singapore",2,"svettel",0
"2015singapore",2,"dkvyat",0
"2015singapore",2,"kraikkonen",0
"2015singapore",2,"dricciardo",0
"2015singapore",2,"mverstappen",0
"2015singapore",2,"lhamilton",0
"2015singapore",2,"nrosberg",0
"2015singapore",2,"fmassa",0
"2015singapore",2,"rgrosjean",0
"2015singapore",2,"vbottas",0
"2015singapore",2,"nhulkenberg",0
"2015singapore",2,"falonso",0
"2015singapore",2,"sperez",0
"2015singapore",2,"csainz",0
"2015singapore",2,"jbutton",0
"2015singapore",3,"svettel",0
"2015singapore",3,"dricciardo",0
"2015singapore",3,"kraikkonen",0
"2015singapore",3,"dkvyat",0
"2015singapore",3,"lhamilton",0
"2015singapore",3,"nrosberg",0
"2015singapore",3,"vbottas",0
"2015singapore",3,"mverstappen",0
"2015singapore",3,"fmassa",0
"2015singapore",3,"rgrosjean",0
"2015japan",1,"lhamilton",0
"2015japan",1,"nrosberg",0
"2015japan",1,"kraikkonen",0
"2015japan",1,"vbottas",0
"2015japan",1,"rgrosjean",0
"2015japan",1,"dricciardo",0
"2015japan",1,"svettel",0
"2015japan",1,"mverstappen",0
"2015japan",1,"dkvyat",0
"2015japan",1,"fmassa",0
"2015japan",1,"pmaldonado",0
"2015japan",1,"csainz",0
"2015japan",1,"sperez",0
"2015japan",1,"nhulkenberg",0
"2015japan",1,"falonso",0
"2015japan",1,"jbutton",0
"2015japan",1,"mericsson",0
"2015japan",1,"lnasr",0
"2015japan",1,"wstevens",0
"2015japan",1,"arossi",1
"2015japan",2,"nrosberg",0
"2015japan",2,"lhamilton",0
"2015japan",2,"kraikkonen",0
"2015japan",2,"fmassa",0
"2015japan",2,"vbottas",0
"2015japan",2,"svettel",0
"2015japan",2,"dricciardo",0
"2015japan",2,"sperez",0
"2015japan",2,"dkvyat",0
"2015japan",2,"rgrosjean",0
"2015japan",2,"nhulkenberg",0
"2015japan",2,"csainz",0
"2015japan",2,"pmaldonado",0
"2015japan",2,"falonso",0
"2015japan",3,"nrosberg",0
"2015japan",3,"lhamilton",0
"2015japan",3,"vbottas",0
"2015japan",3,"svettel",0
"2015japan",3,"fmassa",0
"2015japan",3,"kraikkonen",0
"2015japan",3,"dricciardo",0
"2015japan",3,"rgrosjean",0
"2015russia",1,"nrosberg",0
"2015russia",1,"vbottas",0
"2015russia",1,"lhamilton",0
"2015russia",1,"svettel",0
"2015russia",1,"fmassa",0
"2015russia",1,"rgrosjean",0
"2015russia",1,"kraikkonen",0
"2015russia",1,"nhulkenberg",0
"2015russia",1,"mverstappen",0
"2015russia",1,"dricciardo",0
"2015russia",1,"dkvyat",0
"2015russia",1,"sperez",0
"2015russia",1,"pmaldonado",0
"2015russia",1,"jbutton",0
"2015russia",1,"lnasr",0
"2015russia",1,"falonso",0
"2015russia",1,"mericsson",0
"2015russia",1,"wstevens",0
"2015russia",1,"rmehri",0
"2015russia",2,"nrosberg",0
"2015russia",2,"lhamilton",0
"2015russia",2,"vbottas",0
"2015russia",2,"kraikkonen",0
"2015russia",2,"svettel",0
"2015russia",2,"nhulkenberg",0
"2015russia",2,"rgrosjean",0
"2015russia",2,"sperez",0
"2015russia",2,"dricciardo",0
"2015russia",2,"mverstappen",0
"2015russia",2,"dkvyat",0
"2015russia",2,"lnasr",0
"2015russia",2,"jbutton",0
"2015russia",2,"pmaldonado",0
"2015russia",2,"fmassa",0
"2015russia",3,"nrosberg",0
"2015russia",3,"lhamilton",0
"2015russia",3,"vbottas",0
"2015russia",3,"svettel",0
"2015russia",3,"kraikkonen",0
"2015russia",3,"nhulkenberg",0
"2015russia",3,"sperez",0
"2015russia",3,"rgrosjean",0
"2015russia",3,"mverstappen",0
"2015russia",3,"dricciardo",0
"2015usa",1,"dricciardo",0
"2015usa",1,"nrosberg",0
"2015usa",1,"lhamilton",0
"2015usa",1,"dkvyat",0
"2015usa",1,"kraikkonen",0
"2015usa",1,"nhulkenberg",0
"2015usa",1,"mverstappen",0
"2015usa",1,"sperez",0
"2015usa",1,"vbottas",0
"2015usa",1,"falonso",0
"2015usa",1,"rgrosjean",0
"2015usa",1,"jbutton",0
"2015usa",1,"pmaldonado",0
"2015usa",1,"fmassa",0
"2015usa",1,"svettel",0
"2015usa",1,"mericsson",0
"2015usa",1,"lnasr",0
"2015usa",1,"arossi",0
"2015usa",1,"wstevens",0
"2015usa",1,"csainz",0
"2015usa",2,"nrosberg",0
"2015usa",2,"lhamilton",0
"2015usa",2,"dricciardo",0
"2015usa",2,"dkvyat",0
"2015usa",2,"svettel",0
"2015usa",2,"sperez",0
"2015usa",2,"nhulkenberg",0
"2015usa",2,"kraikkonen",0
"2015usa",2,"fmassa",0
"2015usa",2,"mverstappen",0
"2015usa",2,"falonso",0
"2015usa",2,"vbottas",0
"2015usa",2,"rgrosjean",0
"2015usa",2,"jbutton",0
"2015usa",2,"pmaldonado",0
"2015mexico",1,"nrosberg",0
"2015mexico",1,"svettel",0
"2015mexico",1,"lhamilton",0
"2015mexico",1,"vbottas",0
"2015mexico",1,"dkvyat",0
"2015mexico",1,"csainz",0
"2015mexico",1,"sperez",0
"2015mexico",1,"mverstappen",0
"2015mexico",1,"dricciardo",0
"2015mexico",1,"mericsson",0
"2015mexico",1,"nhulkenberg",0
"2015mexico",1,"fmassa",0
"2015mexico",1,"kraikkonen",0
"2015mexico",1,"pmaldonado",0
"2015mexico",1,"rgrosjean",0
"2015mexico",1,"falonso",0
"2015mexico",1,"lnasr",0
"2015mexico",1,"arossi",0
"2015mexico",1,"wstevens",0
"2015mexico",2,"lhamilton",0
"2015mexico",2,"svettel",0
"2015mexico",2,"nrosberg",0
"2015mexico",2,"vbottas",0
"2015mexico",2,"dkvyat",0
"2015mexico",2,"fmassa",0
"2015mexico",2,"sperez",0
"2015mexico",2,"dricciardo",0
"2015mexico",2,"mverstappen",0
"2015mexico",2,"nhulkenberg",0
"2015mexico",2,"csainz",0
"2015mexico",2,"rgrosjean",0
"2015mexico",2,"pmaldonado",0
"2015mexico",2,"mericsson",0
"2015mexico",2,"kraikkonen",1
"2015mexico",3,"nrosberg",0
"2015mexico",3,"lhamilton",0
"2015mexico",3,"svettel",0
"2015mexico",3,"dkvyat",0
"2015mexico",3,"dricciardo",0
"2015mexico",3,"vbottas",0
"2015mexico",3,"fmassa",0
"2015mexico",3,"mverstappen",0
"2015mexico",3,"sperez",0
"2015mexico",3,"nhulkenberg",0
"2015brazil",1,"lhamilton",0
"2015brazil",1,"nrosberg",0
"2015brazil",1,"kraikkonen",0
"2015brazil",1,"svettel",0
"2015brazil",1,"nhulkenberg",0
"2015brazil",1,"dricciardo",0
"2015brazil",1,"dkvyat",0
"2015brazil",1,"mverstappen",0
"2015brazil",1,"vbottas",0
"2015brazil",1,"fmassa",0
"2015brazil",1,"rgrosjean",0
"2015brazil",1,"lnasr",0
"2015brazil",1,"sperez",0
"2015brazil",1,"csainz",0
"2015brazil",1,"mericsson",0
"2015brazil",1,"pmaldonado",0
"2015brazil",1,"jbutton",0
"2015brazil",1,"arossi",0
"2015brazil",1,"wstevens",0
"2015brazil",2,"lhamilton",0
"2015brazil",2,"svettel",0
"2015brazil",2,"nrosberg",0
"2015brazil",2,"kraikkonen",0
"2015brazil",2,"vbottas",0
"2015brazil",2,"nhulkenberg",0
"2015brazil",2,"dkvyat",0
"2015brazil",2,"mverstappen",0
"2015brazil",2,"dricciardo",0
"2015brazil",2,"fmassa",0
"2015brazil",2,"lnasr",0
"2015brazil",2,"csainz",0
"2015brazil",2,"sperez",0
"2015brazil",2,"mericsson",0
"2015brazil",2,"rgrosjean",0
"2015brazil",3,"nrosberg",0
"2015brazil",3,"lhamilton",0
"2015brazil",3,"svettel",0
"2015brazil",3,"vbottas",0
"2015brazil",3,"kraikkonen",0
"2015brazil",3,"nhulkenberg",0
"2015brazil",3,"dkvyat",0
"2015brazil",3,"fmassa",0
"2015brazil",3,"dricciardo",0
"2015brazil",3,"mverstappen",0
"2015abudhabi",1,"lhamilton",0
"2015abudhabi",1,"nrosberg",0
"2015abudhabi",1,"sperez",0
"2015abudhabi",1,"nhulkenberg",0
"2015abudhabi",1,"dricciardo",0
"2015abudhabi",1,"fmassa",0
"2015abudhabi",1,"kraikkonen",0
"2015abudhabi",1,"dkvyat",0
"2015abudhabi",1,"jbutton",0
"2015abudhabi",1,"rgrosjean",0
"2015abudhabi",1,"vbottas",0
"2015abudhabi",1,"mverstappen",0
"2015abudhabi",1,"lnasr",0
"2015abudhabi",1,"csainz",0
"2015abudhabi",1,"pmaldonado",0
"2015abudhabi",1,"svettel",0
"2015abudhabi",1,"falonso",0
"2015abudhabi",1,"mericsson",0
"2015abudhabi",1,"wstevens",0
"2015abudhabi",1,"rmehri",0
"2015abudhabi",2,"lhamilton",0
"2015abudhabi",2,"nrosberg",0
"2015abudhabi",2,"sperez",0
"2015abudhabi",2,"kraikkonen",0
"2015abudhabi",2,"dricciardo",0
"2015abudhabi",2,"vbottas",0
"2015abudhabi",2,"nhulkenberg",0
"2015abudhabi",2,"dkvyat",0
"2015abudhabi",2,"fmassa",0
"2015abudhabi",2,"csainz",0
"2015abudhabi",2,"mverstappen",0
"2015abudhabi",2,"jbutton",0
"2015abudhabi",2,"pmaldonado",0
"2015abudhabi",2,"lnasr",0
"2015abudhabi",3,"nrosberg",0
"2015abudhabi",3,"lhamilton",0
"2015abudhabi",3,"kraikkonen",0
"2015abudhabi",3,"sperez",0
"2015abudhabi",3,"dricciardo",0
"2015abudhabi",3,"vbottas",0
"2015abudhabi",3,"nhulkenberg",0
"2015abudhabi",3,"fmassa",0
"2015abudhabi",3,"dkvyat",0
"2015abudhabi",3,"csainz",0
"2016australia",1,"lhamilton",0
"2016australia",1,"fmassa",0
"2016australia",1,"falonso",0
"2016australia",1,"nhulkenberg",0
"2016australia",1,"kraikkonen",0
"2016australia",1,"sperez",0
"2016australia",1,"jbutton",0
"2016australia",1,"mverstappen",0
"2016australia",1,"nrosberg",1
"2016australia",1,"svettel",0
"2016australia",1,"dricciardo",0
"2016australia",1,"csainz",0
"2016australia",1,"vbottas",0
"2016australia",1,"jpalmer",0
"2016australia",1,"kmagnussen",0
"2016australia",1,"mericsson",0
"2016australia",1,"lnasr",0
"2016australia",1,"dkvyat",0
"2016australia",1,"rgrosjean",1
"2016australia",1,"egutierrez",1
"2016australia",1,"rharyanto",0
"2016australia",1,"pwehrlein",1
"2016australia",2,"lhamilton",0
"2016australia",2,"nrosberg",0
"2016australia",2,"svettel",0
"2016australia",2,"csainz",0
"2016australia",2,"dricciardo",0
"2016australia",2,"kraikkonen",0
"2016australia",2,"mverstappen",0
"2016australia",2,"fmassa",0
"2016australia",2,"sperez",0
"2016australia",2,"nhulkenberg",0
"2016australia",2,"vbottas",0
"2016australia",2,"falonso",0
"2016australia",2,"jbutton",0
"2016australia",2,"jpalmer",0
"2016australia",2,"kmagnussen",0
"2016australia",3,"lhamilton",0
"2016australia",3,"nrosberg",0
"2016australia",3,"svettel",0
"2016australia",3,"kraikkonen",0
"2016australia",3,"mverstappen",0
"2016australia",3,"fmassa",0
"2016australia",3,"csainz",0
"2016australia",3,"dricciardo",0
"2016bahrain",1,"nrosberg",0
"2016bahrain",1,"lhamilton",0
"2016bahrain",1,"dricciardo",0
"2016bahrain",1,"svettel",0
"2016bahrain",1,"vbottas",0
"2016bahrain",1,"kraikkonen",0
"2016bahrain",1,"csainz",0
"2016bahrain",1,"mverstappen",0
"2016bahrain",1,"jbutton",0
"2016bahrain",1,"nhulkenberg",0
"2016bahrain",1,"rgrosjean",0
"2016bahrain",1,"fmassa",0
"2016bahrain",1,"egutierrez",0
"2016bahrain",1,"svandoorne",0
"2016bahrain",1,"dkvyat",0
"2016bahrain",1,"pwehrlein",0
"2016bahrain",1,"mericsson",0
"2016bahrain",1,"sperez",0
"2016bahrain",1,"kmagnussen",0
"2016bahrain",1,"jpalmer",0
"2016bahrain",1,"rharyanto",0
"2016bahrain",1,"lnasr",0
"2016bahrain",2,"lhamilton",0
"2016bahrain",2,"svettel",0
"2016bahrain",2,"nrosberg",0
"2016bahrain",2,"kraikkonen",0
"2016bahrain",2,"vbottas",0
"2016bahrain",2,"dricciardo",0
"2016bahrain",2,"fmassa",0
"2016bahrain",2,"nhulkenberg",0
"2016bahrain",2,"rgrosjean",0
"2016bahrain",2,"mverstappen",0
"2016bahrain",2,"csainz",0
"2016bahrain",2,"svandoorne",0
"2016bahrain",2,"egutierrez",0
"2016bahrain",2,"jbutton",0
"2016bahrain",2,"dkvyat",0
"2016bahrain",3,"lhamilton",0
"2016bahrain",3,"nrosberg",0
"2016bahrain",3,"svettel",0
"2016bahrain",3,"kraikkonen",0
"2016bahrain",3,"dricciardo",0
"2016bahrain",3,"vbottas",0
"2016bahrain",3,"fmassa",0
"2016bahrain",3,"nhulkenberg",0
"2016china",1,"svettel",0
"2016china",1,"kraikkonen",0
"2016china",1,"vbottas",0
"2016china",1,"jbutton",0
"2016china",1,"csainz",0
"2016china",1,"nrosberg",0
"2016china",1,"dricciardo",0
"2016china",1,"dkvyat",0
"2016china",1,"fmassa",0
"2016china",1,"sperez",0
"2016china",1,"nhulkenberg",0
"2016china",1,"mverstappen",0
"2016china",1,"mericsson",0
"2016china",1,"rgrosjean",0
"2016china",1,"falonso",0
"2016china",1,"lnasr",0
"2016china",1,"kmagnussen",0
"2016china",1,"egutierrez",0
"2016china",1,"jpalmer",0
"2016china",1,"rharyanto",0
"2016china",2,"kraikkonen",0
"2016china",2,"svettel",0
"2016china",2,"nrosberg",0
"2016china",2,"dricciardo",0
"2016china",2,"vbottas",0
"2016china",2,"dkvyat",0
"2016china",2,"sperez",0
"2016china",2,"csainz",0
"2016china",2,"mverstappen",0
"2016china",2,"nhulkenberg",0
"2016china",2,"fmassa",0
"2016china",2,"falonso",0
"2016china",2,"jbutton",0
"2016china",2,"rgrosjean",1
"2016china",2,"mericsson",1
"2016china",2,"lnasr",1
"2016china",3,"nrosberg",0
"2016china",3,"dricciardo",0
"2016china",3,"kraikkonen",0
"2016china",3,"svettel",0
"2016china",3,"vbottas",0
"2016china",3,"dkvyat",0
"2016china",3,"sperez",0
"2016china",3,"csainz",0
"2016china",3,"mverstappen",0
"2016russia",1,"lhamilton",0
"2016russia",1,"nrosberg",0
"2016russia",1,"svettel",0
"2016russia",1,"kraikkonen",0
"2016russia",1,"vbottas",0
"2016russia",1,"fmassa",0
"2016russia",1,"csainz",0
"2016russia",1,"falonso",0
"2016russia",1,"sperez",0
"2016russia",1,"dricciardo",0
"2016russia",1,"mverstappen",0
"2016russia",1,"dkvyat",0
"2016russia",1,"jbutton",0
"2016russia",1,"rgrosjean",0
"2016russia",1,"nhulkenberg",0
"2016russia",1,"egutierrez",0
"2016russia",1,"kmagnussen",0
"2016russia",1,"jpalmer",0
"2016russia",1,"lnasr",0
"2016russia",1,"pwehrlein",0
"2016russia",1,"rharyanto",0
"2016russia",1,"mericsson",0
"2016russia",2,"nrosberg",0
"2016russia",2,"lhamilton",0
"2016russia",2,"svettel",0
"2016russia",2,"kraikkonen",0
"2016russia",2,"vbottas",0
"2016russia",2,"fmassa",0
"2016russia",2,"sperez",0
"2016russia",2,"mverstappen",0
"2016russia",2,"dricciardo",0
"2016russia",2,"dkvyat",0
"2016russia",2,"csainz",0
"2016russia",2,"jbutton",0
"2016russia",2,"nhulkenberg",0
"2016russia",2,"falonso",0
"2016russia",2,"rgrosjean",0
"2016russia",2,"egutierrez",0
"2016russia",3,"nrosberg",0
"2016russia",3,"svettel",0
"2016russia",3,"vbottas",0
"2016russia",3,"kraikkonen",0
"2016russia",3,"fmassa",0
"2016russia",3,"dricciardo",0
"2016russia",3,"sperez",0
"2016russia",3,"dkvyat",0
"2016russia",3,"mverstappen",0
"2016spain",1,"nrosberg",0
"2016spain",1,"lhamilton",0
"2016spain",1,"mverstappen",0
"2016spain",1,"dricciardo",0
"2016spain",1,"kraikkonen",0
"2016spain",1,"svettel",0
"2016spain",1,"vbottas",0
"2016spain",1,"egutierrez",0
"2016spain",1,"nhulkenberg",0
"2016spain",1,"csainz",0
"2016spain",1,"falonso",0
"2016spain",1,"jbutton",0
"2016spain",1,"kmagnussen",0
"2016spain",1,"dkvyat",0
"2016spain",1,"sperez",0
"2016spain",1,"rgrosjean",0
"2016spain",1,"jpalmer",0
"2016spain",1,"fmassa",0
"2016spain",1,"mericsson",0
"2016spain",1,"lnasr",0
"2016spain",1,"pwehrlein",0
"2016spain",1,"rharyanto",0
"2016spain",2,"lhamilton",0
"2016spain",2,"nrosberg",0
"2016spain",2,"mverstappen",0
"2016spain",2,"kraikkonen",0
"2016spain",2,"dricciardo",0
"2016spain",2,"svettel",0
"2016spain",2,"sperez",0
"2016spain",2,"vbottas",0
"2016spain",2,"csainz",0
"2016spain",2,"falonso",0
"2016spain",2,"nhulkenberg",0
"2016spain",2,"jbutton",0
"2016spain",2,"dkvyat",0
"2016spain",2,"rgrosjean",0
"2016spain",2,"kmagnussen",0
"2016spain",2,"egutierrez",0
"2016spain",3,"lhamilton",0
"2016spain",3,"nrosberg",0
"2016spain",3,"dricciardo",0
"2016spain",3,"mverstappen",0
"2016spain",3,"kraikkonen",0
"2016spain",3,"svettel",0
"2016spain",3,"vbottas",0
"2016spain",3,"csainz",0
"2016spain",3,"sperez",0
"2016spain",3,"falonso",0
"2016monaco",1,"svettel",0
"2016monaco",1,"lhamilton",0
"2016monaco",1,"nrosberg",0
"2016monaco",1,"dricciardo",0
"2016monaco",1,"sperez",0
"2016monaco",1,"nhulkenberg",0
"2016monaco",1,"dkvyat",0
"2016monaco",1,"rgrosjean",0
"2016monaco",1,"csainz",0
"2016monaco",1,"kraikkonen",0
"2016monaco",1,"falonso",0
"2016monaco",1,"vbottas",0
"2016monaco",1,"jbutton",0
"2016monaco",1,"egutierrez",0
"2016monaco",1,"fmassa",0
"2016monaco",1,"kmagnussen",0
"2016monaco",1,"mericsson",0
"2016monaco",1,"jpalmer",0
"2016monaco",1,"rharyanto",0
"2016monaco",1,"pwehrlein",0
"2016monaco",1,"mverstappen",1
"2016monaco",2,"nrosberg",0
"2016monaco",2,"lhamilton",0
"2016monaco",2,"svettel",0
"2016monaco",2,"dricciardo",0
"2016monaco",2,"kraikkonen",0
"2016monaco",2,"dkvyat",0
"2016monaco",2,"csainz",0
"2016monaco",2,"sperez",0
"2016monaco",2,"nhulkenberg",0
"2016monaco",2,"falonso",0
"2016monaco",2,"vbottas",0
"2016monaco",2,"egutierrez",0
"2016monaco",2,"jbutton",0
"2016monaco",2,"fmassa",0
"2016monaco",2,"rgrosjean",0
"2016monaco",2,"kmagnussen",0
"2016monaco",3,"dricciardo",0
"2016monaco",3,"nrosberg",0
"2016monaco",3,"lhamilton",0
"2016monaco",3,"svettel",0
"2016monaco",3,"nhulkenberg",0
"2016monaco",3,"kraikkonen",0
"2016monaco",3,"csainz",0
"2016monaco",3,"sperez",0
"2016monaco",3,"dkvyat",0
"2016monaco",3,"falonso",0
"2016canada",1,"nrosberg",0
"2016canada",1,"svettel",0
"2016canada",1,"dricciardo",0
"2016canada",1,"lhamilton",0
"2016canada",1,"vbottas",0
"2016canada",1,"kraikkonen",0
"2016canada",1,"mverstappen",0
"2016canada",1,"nhulkenberg",0
"2016canada",1,"csainz",0
"2016canada",1,"jbutton",0
"2016canada",1,"sperez",0
"2016canada",1,"fmassa",0
"2016canada",1,"dkvyat",0
"2016canada",1,"falonso",0
"2016canada",1,"egutierrez",0
"2016canada",1,"rgrosjean",0
"2016canada",1,"jpalmer",0
"2016canada",1,"pwehrlein",0
"2016canada",1,"mericsson",0
"2016canada",1,"lnasr",0
"2016canada",1,"rharyanto",0
"2016canada",2,"lhamilton",0
"2016canada",2,"nrosberg",0
"2016canada",2,"dricciardo",0
"2016canada",2,"vbottas",0
"2016canada",2,"mverstappen",0
"2016canada",2,"kraikkonen",0
"2016canada",2,"svettel",0
"2016canada",2,"fmassa",0
"2016canada",2,"nhulkenberg",0
"2016canada",2,"falonso",0
"2016canada",2,"sperez",0
"2016canada",2,"jbutton",0
"2016canada",2,"dkvyat",0
"2016canada",2,"egutierrez",0
"2016canada",2,"rgrosjean",0
"2016canada",2,"csainz",1
"2016canada",3,"lhamilton",0
"2016canada",3,"nrosberg",0
"2016canada",3,"svettel",0
"2016canada",3,"dricciardo",0
"2016canada",3,"mverstappen",0
"2016canada",3,"kraikkonen",0
"2016canada",3,"vbottas",0
"2016canada",3,"fmassa",0
"2016canada",3,"nhulkenberg",0
"2016canada",3,"falonso",0
"2016europe",1,"nrosberg",0
"2016europe",1,"lhamilton",0
"2016europe",1,"sperez",0
"2016europe",1,"dricciardo",0
"2016europe",1,"dkvyat",0
"2016europe",1,"vbottas",0
"2016europe",1,"csainz",0
"2016europe",1,"nhulkenberg",0
"2016europe",1,"kraikkonen",0
"2016europe",1,"mverstappen",0
"2016europe",1,"svettel",0
"2016europe",1,"egutierrez",0
"2016europe",1,"fmassa",0
"2016europe",1,"rgrosjean",0
"2016europe",1,"falonso",0
"2016europe",1,"lnasr",0
"2016europe",1,"rharyanto",0
"2016europe",1,"pwehrlein",0
"2016europe",1,"jbutton",0
"2016europe",1,"mericsson",0
"2016europe",1,"kmagnussen",0
"2016europe",1,"jpalmer",0
"2016europe",2,"nrosberg",0
"2016europe",2,"lhamilton",0
"2016europe",2,"sperez",0
"2016europe",2,"dricciardo",0
"2016europe",2,"mverstappen",0
"2016europe",2,"svettel",0
"2016europe",2,"vbottas",0
"2016europe",2,"kraikkonen",0
"2016europe",2,"dkvyat",0
"2016europe",2,"fmassa",0
"2016europe",2,"rgrosjean",0
"2016europe",2,"nhulkenberg",0
"2016europe",2,"csainz",0
"2016europe",2,"falonso",0
"2016europe",2,"egutierrez",0
"2016europe",2,"lnasr",0
"2016europe",3,"nrosberg",0
"2016europe",3,"sperez",0
"2016europe",3,"svettel",0
"2016europe",3,"dricciardo",0
"2016europe",3,"kraikkonen",0
"2016europe",3,"fmassa",0
"2016europe",3,"dkvyat",0
"2016europe",3,"vbottas",0
"2016europe",3,"mverstappen",0
