"race","driver","1stFree","2ndFree","3rdFree","1stQualif","2ndQualif","3rdQualif"
"2017japan","csainz",92.252,NA,90.799,90.565,90.413,NA
"2017japan","dricciardo",89.541,NA,90.018,89.475,88.935,88.306
"2017japan","eocon",90.899,109.518,90.109,90.115,89.199,89.111
"2017japan","falonso",91.235,NA,90.424,90.525,89.749,90.687
"2017japan","fmassa",91.912,112.146,90.764,90.352,89.687,89.48
"2017japan","jpalmer",91.757,NA,90.764,90.516,90.022,NA
"2017japan","kmagnussen",91.216,NA,90.982,90.774,89.972,NA
"2017japan","kraikkonen",89.638,NA,93.962,89.163,89.079,88.498
"2017japan","lhamilton",89.377,108.719,89.069,89.047,87.819,87.319
"2017japan","lstroll",91.602,112.343,91.011,91.409,NA,NA
"2017japan","mericsson",93.397,NA,92.579,91.597,NA,NA
"2017japan","mverstappen",90.762,NA,89.91,89.181,88.747,88.332
"2017japan","nhulkenberg",90.974,NA,90.315,90.252,89.879,NA
"2017japan","pgasly",92.501,NA,91.353,91.317,NA,NA
"2017japan","pwehrlein",92.897,NA,92.698,91.885,NA,NA
"2017japan","rgrosjean",91.032,NA,91.459,90.849,NA,NA
"2017japan","sperez",91.53,111.345,90.563,89.696,89.343,89.26
"2017japan","svandoorne",91.202,NA,90.77,90.654,89.778,NA
"2017japan","svettel",89.166,NA,89.379,89.352,88.225,87.791
"2017japan","vbottas",90.151,NA,89.055,89.332,88.543,87.651
"2017usa","bhartley",99.267,97.987,96.818,96.889,NA,NA
"2017usa","csainz",98.093,96.529,95.65,95.517,94.899,94.852
"2017usa","dkvyat",NA,96.761,98.5,96.073,95.529,NA
"2017usa","dricciardo",99.366,95.463,95.723,95.991,94.495,93.577
"2017usa","eocon",97.808,96.49,95.965,95.849,95.113,94.647
"2017usa","falonso",NA,96.304,96.239,95.712,95.046,95.007
"2017usa","fmassa",97.57,96.46,95.346,95.603,95.155,NA
"2017usa","kmagnussen",98.408,97.285,97.271,97.394,NA,NA
"2017usa","kraikkonen",97.598,95.514,94.755,95.649,93.84,93.577
"2017usa","lhamilton",96.335,94.668,94.478,94.822,93.437,93.108
"2017usa","lstroll",98.534,97.788,96.118,96.868,NA,NA
"2017usa","mericsson",100.448,98.262,97.319,96.842,NA,NA
"2017usa","mverstappen",97.339,95.065,95.103,94.899,94.716,93.658
"2017usa","nhulkenberg",98.904,96.534,95.608,95.74,NA,NA
"2017usa","pwehrlein",NA,98.165,97.807,97.179,NA,NA
"2017usa","rgrosjean",99.336,98.387,97.891,96.835,95.87,NA
"2017usa","sperez",97.861,96.481,95.802,96.358,94.789,95.148
"2017usa","svandoorne",97.352,97.463,96.599,96.286,95.641,NA
"2017usa","svettel",96.928,95.192,94.57,95.42,94.103,93.347
"2017usa","vbottas",96.979,95.279,94.692,95.309,93.769,93.568
"2017mexico","bhartley",81.747,79.423,78.602,78.683,NA,NA
"2017mexico","csainz",79.554,79.06,78.208,78.405,77.753,77.794
"2017mexico","dricciardo",78.421,77.801,77.361,78.208,77.631,77.447
"2017mexico","eocon",NA,78.822,78.165,78.336,77.827,77.437
"2017mexico","falonso",79.346,78.508,79.565,77.71,NA,NA
"2017mexico","fmassa",79.443,79.206,78.69,78.57,78.099,NA
"2017mexico","kmagnussen",80.644,80.318,79.205,79.443,NA,NA
"2017mexico","kraikkonen",79.008,78.142,77.517,78.148,77.534,77.238
"2017mexico","lhamilton",78.29,77.932,77.188,77.518,77.035,76.934
"2017mexico","lstroll",79.772,79.524,79.066,78.902,79.159,NA
"2017mexico","mericsson",NA,80.362,79.331,79.176,NA,NA
"2017mexico","mverstappen",78.395,77.964,77.113,77.63,76.524,76.574
"2017mexico","nhulkenberg",79.552,78.775,78.38,78.322,77.792,77.466
"2017mexico","pgasly",NA,81.745,NA,NA,NA,NA
"2017mexico","pwehrlein",80.971,80.306,79.826,79.333,NA,NA
"2017mexico","rgrosjean",NA,85.526,79.586,79.473,NA,NA
"2017mexico","sperez",79.24,78.728,78.04,78.02,77.868,77.807
"2017mexico","svandoorne",NA,79.844,80.03,78.578,NA,NA
"2017mexico","svettel",78.586,78.051,77.23,77.665,76.87,76.488
"2017mexico","vbottas",77.824,78.299,77.283,77.578,77.161,76.958
"2017brazil","bhartley",NA,71.821,71.085,70.625,NA,NA
"2017brazil","csainz",71.467,70.685,70.599,70.227,69.768,69.805
"2017brazil","dricciardo",69.828,69.743,70.244,69.828,69.533,69.33
"2017brazil","eocon",70.454,70.306,70.357,70.168,69.83,NA
"2017brazil","falonso",70.476,70.655,70.288,70.172,69.593,69.617
"2017brazil","fmassa",70.102,70.373,70.671,69.789,69.612,69.841
"2017brazil","kmagnussen",71.463,NA,70.721,70.521,70.154,NA
"2017brazil","kraikkonen",69.744,70.117,69.326,69.405,69.116,68.538
"2017brazil","lhamilton",69.202,69.515,69.284,NA,NA,NA
"2017brazil","lstroll",70.632,71.064,NA,70.776,NA,NA
"2017brazil","mericsson",71.898,71.989,71.48,70.875,NA,NA
"2017brazil","mverstappen",69.75,69.886,70.495,69.82,69.05,68.925
"2017brazil","nhulkenberg",71.608,70.396,70.743,70.078,69.726,69.703
"2017brazil","pgasly",74.034,71.422,70.981,70.686,NA,NA
"2017brazil","pwehrlein",NA,71.857,71.126,70.678,NA,NA
"2017brazil","rgrosjean",71.188,71.3,70.762,70.148,69.879,NA
"2017brazil","sperez",NA,70.695,70.322,70.145,69.76,69.598
"2017brazil","svandoorne",70.402,70.902,70.637,70.286,70.116,NA
"2017brazil","svettel",69.984,69.875,69.339,69.643,68.494,68.36
"2017brazil","vbottas",69.329,69.563,69.281,69.452,68.638,68.322
"2017abudhabi","bhartley",102.585,101.496,100.883,100.471,NA,NA
"2017abudhabi","csainz",101.748,100.201,99.34,98.81,98.725,NA
"2017abudhabi","dricciardo",100.773,98.18,98.34,98.016,97.583,96.959
"2017abudhabi","eocon",NA,99.333,99.5,98.896,98.392,98.397
"2017abudhabi","falonso",100.522,99.559,99.155,98.82,98.636,NA
"2017abudhabi","fmassa",100.723,99.635,99.383,98.629,98.565,98.55
"2017abudhabi","kmagnussen",NA,101.128,99.831,99.395,99.298,NA
"2017abudhabi","kraikkonen",99.518,98.352,98.157,97.453,97.302,96.985
"2017abudhabi","lhamilton",99.126,97.877,97.627,97.391,96.742,96.403
"2017abudhabi","lstroll",101.581,100.329,100.572,99.503,99.646,NA
"2017abudhabi","mericsson",102.344,101.302,100.789,99.994,NA,NA
"2017abudhabi","mverstappen",99.154,98.894,98.587,98.021,97.777,97.328
"2017abudhabi","nhulkenberg",101.864,99.529,99.396,98.781,98.138,98.282
"2017abudhabi","pgasly",101.646,100.694,100.737,99.724,NA,NA
"2017abudhabi","pwehrlein",101.752,101.27,100.307,99.93,NA,NA
"2017abudhabi","rgrosjean",101.306,101.56,100.079,99.516,NA,NA
"2017abudhabi","sperez",100.293,99.323,99.367,98.601,98.359,98.374
"2017abudhabi","svandoorne",100.569,99.671,99.277,98.777,98.808,NA
"2017abudhabi","svettel",99.006,98.026,98.174,97.817,97.023,96.777
"2017abudhabi","vbottas",99.741,98.537,97.9,97.356,96.822,96.231
"2018australia","bhartley",87.745,85.925,95.438,84.532,NA,NA
"2018australia","cleclerc",88.853,86.815,96.448,84.636,NA,NA
"2018australia","csainz",85.922,85.39,93.172,83.529,83.061,83.577
"2018australia","dricciardo",85.063,84.721,94.043,83.494,82.897,82.152
"2018australia","eocon",86.605,85.888,NA,84.503,84.786,NA
"2018australia","falonso",85.896,85.2,94.298,83.597,83.692,NA
"2018australia","kmagnussen",87.035,85.246,96.807,83.909,83.3,83.187
"2018australia","kraikkonen",84.875,84.214,88.499,83.096,82.507,81.828
"2018australia","lhamilton",84.026,83.931,94.225,82.824,82.051,81.164
"2018australia","lstroll",86.636,85.543,95.828,84.464,84.23,NA
"2018australia","mericsson",87.964,86.814,88.89,84.556,NA,NA
"2018australia","mverstappen",84.771,84.058,91.68,83.483,82.416,81.879
"2018australia","nhulkenberg",86.583,85.463,98.482,83.782,83.544,83.532
"2018australia","pgasly",86.494,85.945,94.99,85.295,NA,NA
"2018australia","rgrosjean",85.73,84.648,96.171,83.671,83.468,83.339
"2018australia","sperez",86.767,85.413,NA,84.344,84.005,NA
"2018australia","ssirotkin",86.536,85.974,95.589,84.922,NA,NA
"2018australia","svandoorne",86.482,85.285,94.233,84.073,83.853,NA
"2018australia","svettel",84.995,84.451,86.067,83.348,81.944,81.838
"2018australia","vbottas",84.577,84.159,94.174,83.686,82.089,NA
"2018bahrain","bhartley",93.497,92.908,91.46,90.412,90.105,NA
"2018bahrain","cleclerc",93.278,92.372,92.047,91.42,NA,NA
"2018bahrain","csainz",92.885,91.601,91.2,89.893,89.802,89.986
"2018bahrain","dricciardo",91.06,90.751,90.452,89.552,88.962,88.398
"2018bahrain","eocon",93.794,91.809,91.554,90.338,90.009,89.874
"2018bahrain","falonso",93.223,91.282,91.445,90.53,90.212,NA
"2018bahrain","kmagnussen",92.971,91.969,91.737,89.594,89.623,89.358
"2018bahrain","kraikkonen",91.458,89.817,89.868,88.951,88.515,88.101
"2018bahrain","lhamilton",92.272,90.472,90.691,89.396,88.458,88.22
"2018bahrain","lstroll",93.379,92.382,92.865,91.503,NA,NA
"2018bahrain","mericsson",93.508,92.733,91.859,91.063,NA,NA
"2018bahrain","mverstappen",NA,90.745,90.393,89.374,NA,NA
"2018bahrain","nhulkenberg",93.104,91.22,91.144,90.26,89.187,89.57
"2018bahrain","pgasly",92.779,91.232,91.438,90.121,89.836,89.329
"2018bahrain","rgrosjean",92.516,91.591,91.513,90.53,NA,NA
"2018bahrain","sperez",93.662,91.868,91.564,90.218,90.156,NA
"2018bahrain","ssirotkin",93.467,92.474,92.463,91.414,NA,NA
"2018bahrain","svandoorne",93.364,91.422,91.86,90.479,90.525,NA
"2018bahrain","svettel",91.47,89.828,90.719,89.06,88.341,87.958
"2018bahrain","vbottas",91.364,90.38,90.781,89.275,88.794,88.124
"2018china","bhartley",96.715,95.333,94.991,94.013,93.795,NA
"2018china","cleclerc",96.723,95.916,95.497,94.454,NA,NA
"2018china","csainz",95.616,94.473,94.582,93.315,92.97,92.819
"2018china","dricciardo",94.537,94.557,95.061,93.877,92.688,91.948
"2018china","eocon",96.351,94.874,94.456,93.585,93.057,NA
"2018china","falonso",96.044,94.632,94.851,93.428,93.232,NA
"2018china","kmagnussen",95.178,94.458,94.329,93.359,92.986,NA
"2018china","kraikkonen",94.358,93.489,93.469,92.474,92.286,91.182
"2018china","lhamilton",93.999,93.482,94.057,93.283,91.914,91.675
"2018china","lstroll",97.277,97.147,95.375,94.285,NA,NA
"2018china","mericsson",96.909,95.624,95.679,94.914,NA,NA
"2018china","mverstappen",94.668,93.823,93.969,92.932,92.809,91.796
"2018china","nhulkenberg",95.8,94.313,94.841,93.545,92.494,92.532
"2018china","pgasly",96.037,94.849,95.079,94.101,NA,NA
"2018china","rgrosjean",95.718,96.471,95.756,93.238,92.524,92.855
"2018china","sperez",96.051,94.792,94.445,93.464,92.931,92.758
"2018china","ssirotkin",96.691,95.34,94.741,94.062,NA,NA
"2018china","svandoorne",96.756,95.163,94.977,93.824,93.505,NA
"2018china","svettel",94.861,93.59,93.018,92.171,92.385,91.095
"2018china","vbottas",94.457,93.515,93.761,92.921,92.063,91.625
"2018azerbaijan","bhartley",106.747,105.051,106.186,117.354,NA,NA
"2018azerbaijan","cleclerc",106.875,104.94,105.218,103.752,104.074,NA
"2018azerbaijan","csainz",108.741,103.834,105.432,103.426,103.464,103.351
"2018azerbaijan","dricciardo",104.277,102.795,104.861,102.857,103.482,101.911
"2018azerbaijan","eocon",105.237,103.814,104.22,103.021,102.967,102.523
"2018azerbaijan","falonso",106.465,103.7,104.763,104.01,104.019,NA
"2018azerbaijan","kmagnussen",107.434,103.977,103.958,103.674,104.759,NA
"2018azerbaijan","kraikkonen",106.861,102.864,103.493,102.538,102.51,102.49
"2018azerbaijan","lhamilton",105.2,103.603,103.452,102.693,102.676,101.677
"2018azerbaijan","lstroll",106.59,104.459,104.123,104.359,103.585,NA
"2018azerbaijan","mericsson",107.073,106.042,105.91,105.541,NA,NA
"2018azerbaijan","mverstappen",105.559,102.911,103.519,102.642,102.901,101.994
"2018azerbaijan","nhulkenberg",106.749,104.091,105.456,103.746,103.232,103.066
"2018azerbaijan","pgasly",106.492,104.712,104.905,104.496,NA,NA
"2018azerbaijan","rgrosjean",106.856,104.425,105.261,NA,NA,NA
"2018azerbaijan","sperez",105.075,104.142,103.936,103.992,103.366,102.547
"2018azerbaijan","ssirotkin",106.48,105.007,104.534,104.261,103.886,NA
"2018azerbaijan","svandoorne",107.967,105.288,105.505,104.489,NA,NA
"2018azerbaijan","svettel",106.513,104.127,103.091,102.762,103.015,101.498
"2018azerbaijan","vbottas",104.242,103.57,103.569,103.355,102.679,101.837
"2018spain","bhartley",81.373,81.265,79.428,NA,NA,NA
"2018spain","cleclerc",80.665,80.514,79.292,78.661,78.91,NA
"2018spain","csainz",81.053,80.672,78.783,78.48,77.803,77.79
"2018spain","dricciardo",79.871,78.392,77.981,77.623,77.638,76.818
"2018spain","eocon",81.144,80.024,79.121,78.813,78.696,NA
"2018spain","falonso",79.858,80.035,78.847,78.276,78.1,77.721
"2018spain","kmagnussen",80.637,79.643,78.357,78.169,77.618,77.676
"2018spain","kraikkonen",79.499,78.829,77.581,77.483,77.071,76.612
"2018spain","lhamilton",78.997,78.259,77.281,77.633,77.166,76.173
"2018spain","lstroll",82.756,81.556,79.9,80.225,NA,NA
"2018spain","mericsson",80.984,80.501,79.744,79.493,NA,NA
"2018spain","mverstappen",79.187,78.533,79.013,77.411,77.266,76.816
"2018spain","nhulkenberg",81.159,80.183,78.905,78.923,NA,NA
"2018spain","pgasly",80.508,80.373,78.886,78.55,78.463,NA
"2018spain","rgrosjean",79.906,79.579,78.706,78.305,77.699,77.835
"2018spain","sperez",80.924,79.962,79.376,78.74,79.098,NA
"2018spain","ssirotkin",NA,82.06,79.909,79.695,NA,NA
"2018spain","svandoorne",80.083,79.722,79.236,78.885,78.323,NA
"2018spain","svettel",79.098,78.585,77.55,77.031,76.802,76.305
"2018spain","vbottas",78.148,78.611,77.294,77.674,77.111,76.213
"2018monaco","bhartley",74.034,73.222,72.752,73.179,NA,NA
"2018monaco","cleclerc",74.521,73.575,73.644,72.829,72.714,NA
"2018monaco","csainz",73.456,73.2,72.85,72.95,72.286,72.13
"2018monaco","dricciardo",72.126,71.841,71.786,72.013,71.278,70.81
"2018monaco","eocon",74,73.382,72.94,73.028,72.188,72.061
"2018monaco","falonso",74.637,73.115,73.279,72.657,72.269,72.11
"2018monaco","kmagnussen",78.801,73.572,74.192,73.393,NA,NA
"2018monaco","kraikkonen",73.066,72.543,72.142,72.639,71.391,71.266
"2018monaco","lhamilton",72.48,72.536,72.273,72.46,71.584,71.232
"2018monaco","lstroll",74.782,74.011,73.595,73.323,NA,NA
"2018monaco","mericsson",75.206,74.173,74.221,73.265,NA,NA
"2018monaco","mverstappen",72.28,72.035,71.787,NA,NA,NA
"2018monaco","nhulkenberg",74.134,73.047,73.112,73.065,72.411,NA
"2018monaco","pgasly",74.24,73.41,72.761,72.941,72.313,72.221
"2018monaco","rgrosjean",73.943,73.763,73.881,72.93,72.728,NA
"2018monaco","sperez",73.717,73.37,73.025,72.848,72.194,72.154
"2018monaco","ssirotkin",73.962,73.547,72.854,72.706,72.521,NA
"2018monaco","svandoorne",74.291,73.077,72.874,72.463,72.44,NA
"2018monaco","svettel",73.041,72.413,72.023,72.415,71.518,71.039
"2018monaco","vbottas",73.502,72.642,72.356,72.434,72.002,71.441
"2018canada","bhartley",75.756,73.889,73.076,72.587,72.635,NA
"2018canada","cleclerc",75.439,73.884,73.452,72.945,72.661,NA
"2018canada","csainz",74.116,74.433,73.331,72.689,72.097,72.168
"2018canada","dricciardo",73.518,72.603,72.153,72.459,71.434,71.116
"2018canada","eocon",75.071,73.747,73.064,72.577,72.141,72.084
"2018canada","falonso",73.9,73.866,73.225,72.979,72.856,NA
"2018canada","kmagnussen",75.579,73.956,73.488,72.68,72.606,NA
"2018canada","kraikkonen",73.727,72.328,71.65,71.725,71.62,71.095
"2018canada","lhamilton",73.39,72.777,71.706,71.835,71.74,70.996
"2018canada","lstroll",76.259,74.703,73.968,73.59,NA,NA
"2018canada","mericsson",75.386,74.108,73.925,74.593,NA,NA
"2018canada","mverstappen",73.302,72.198,71.599,72.008,71.472,70.937
"2018canada","nhulkenberg",NA,73.967,72.946,72.795,71.916,71.973
"2018canada","pgasly",75.004,74.486,73.334,73.047,NA,NA
"2018canada","rgrosjean",75.119,73.62,73.014,NA,NA,NA
"2018canada","sperez",NA,73.754,72.903,72.702,72.395,72.671
"2018canada","ssirotkin",75.768,74.782,73.818,73.643,NA,NA
"2018canada","svandoorne",74.311,74.167,73.034,72.998,72.865,NA
"2018canada","svettel",73.574,72.985,71.648,71.71,71.524,70.764
"2018canada","vbottas",73.617,73.061,72.255,71.95,71.514,70.857
"2018france","bhartley",94.664,95.697,NA,93.025,NA,NA
"2018france","cleclerc",94.513,95.583,95.012,92.538,92.055,92.635
"2018france","csainz",94.258,95.086,94.953,92.394,92.016,92.126
"2018france","dricciardo",92.527,93.243,99.738,91.91,91.538,90.895
"2018france","eocon",94.484,95.705,100.087,92.786,92.075,NA
"2018france","falonso",94.862,94.4,96.365,92.976,NA,NA
"2018france","kmagnussen",94.108,94.457,NA,92.169,91.51,92.93
"2018france","kraikkonen",93.003,93.426,109.711,91.567,90.772,91.057
"2018france","lhamilton",92.231,92.539,100.743,91.271,90.645,90.029
"2018france","lstroll",94.881,95.936,122.399,93.729,NA,NA
"2018france","mericsson",94.592,NA,98.45,92.804,92.82,NA
"2018france","mverstappen",93.331,93.271,NA,91.531,90.818,90.705
"2018france","nhulkenberg",94.993,95.067,NA,92.949,92.115,NA
"2018france","pgasly",93.685,94.535,98.317,92.447,92.46,NA
"2018france","rgrosjean",93.318,93.699,NA,92.083,91.472,NA
"2018france","sperez",93.719,96.08,99.641,92.692,92.454,NA
"2018france","ssirotkin",95.105,95.97,124.093,93.636,NA,NA
"2018france","svandoorne",95.021,95.172,97.547,93.162,NA,NA
"2018france","svettel",93.172,93.689,96.756,91.82,90.751,90.4
"2018france","vbottas",92.371,94.156,93.666,91.776,91.227,90.147
"2018austria","bhartley",66.871,66.332,65.705,65.366,NA,NA
"2018austria","cleclerc",66.215,66.096,65.219,64.967,64.979,NA
"2018austria","csainz",66.427,65.999,65.086,64.948,64.561,64.725
"2018austria","dricciardo",65.483,65.031,64.891,64.723,64.403,63.996
"2018austria","eocon",66.055,66.133,65.444,65.148,64.845,NA
"2018austria","falonso",66.612,66.429,65.448,64.965,65.058,NA
"2018austria","kmagnussen",66.404,65.559,65.013,64.46,64.291,64.051
"2018austria","kraikkonen",65.776,65.265,64.47,64.234,63.975,63.66
"2018austria","lhamilton",64.839,64.579,64.099,64.08,63.577,63.149
"2018austria","lstroll",66.567,66.626,66.029,65.264,65.286,NA
"2018austria","mericsson",66.4,66.199,65.699,65.479,NA,NA
"2018austria","mverstappen",65.072,65.125,64.791,64.273,64.001,63.84
"2018austria","nhulkenberg",66.479,66.273,65.228,64.864,64.676,65.019
"2018austria","pgasly",66.394,65.758,65.264,65.011,64.874,NA
"2018austria","rgrosjean",66.028,65.429,64.916,64.242,64.059,63.892
"2018austria","sperez",66.455,66.354,65.502,65.279,NA,NA
"2018austria","ssirotkin",NA,66.326,66.318,65.322,NA,NA
"2018austria","svandoorne",66.698,65.93,65.837,65.271,NA,NA
"2018austria","svettel",65.18,64.815,64.07,64.347,63.544,63.464
"2018austria","vbottas",64.966,64.755,64.204,64.175,63.756,63.13
"2018greatbritain","bhartley",90.749,90.404,NA,NA,NA,NA
"2018greatbritain","cleclerc",90.027,89.557,88.146,87.962,87.79,87.879
"2018greatbritain","csainz",90.358,89.563,89.133,88.456,NA,NA
"2018greatbritain","dricciardo",88.144,88.408,88.018,87.979,87.369,87.099
"2018greatbritain","eocon",89.815,89.467,88.917,88.279,87.843,88.194
"2018greatbritain","falonso",90.322,89.306,89.07,88.187,88.139,NA
"2018greatbritain","kmagnussen",90.065,89.617,88.418,88.143,87.73,87.244
"2018greatbritain","kraikkonen",88.218,88.045,86.815,87.549,86.483,85.99
"2018greatbritain","lhamilton",87.487,87.739,86.722,86.818,86.256,85.892
"2018greatbritain","lstroll",89.878,90.069,89.829,NA,NA,NA
"2018greatbritain","mericsson",89.942,90.046,88.814,88.249,88.391,NA
"2018greatbritain","mverstappen",88.325,NA,88.012,87.309,87.013,86.602
"2018greatbritain","nhulkenberg",90.701,89.354,89.094,88.017,87.901,NA
"2018greatbritain","pgasly",90.004,89.831,90.05,88.399,88.343,NA
"2018greatbritain","rgrosjean",89.352,NA,88.554,88.086,87.522,87.455
"2018greatbritain","sperez",89.812,89.522,89.066,88.21,87.928,NA
"2018greatbritain","ssirotkin",91.017,90.103,89.984,89.252,NA,NA
"2018greatbritain","svandoorne",90.416,90.121,90.004,89.096,NA,NA
"2018greatbritain","svettel",87.998,87.552,87.851,86.585,86.372,85.936
"2018greatbritain","vbottas",87.854,87.909,87.364,87.025,86.413,86.217
"2018germany","bhartley",75.864,74.83,96.151,74.045,NA,NA
"2018germany","cleclerc",75.097,74.374,94.577,73.077,72.995,72.717
"2018germany","csainz",75.769,74.592,NA,73.324,73.032,72.692
"2018germany","dricciardo",73.525,74.682,NA,73.318,NA,NA
"2018germany","eocon",NA,74.508,NA,73.72,NA,NA
"2018germany","falonso",75.544,74.836,NA,73.614,73.657,NA
"2018germany","kmagnussen",74.853,74.189,NA,73.105,72.523,72.2
"2018germany","kraikkonen",74.267,73.427,97.755,72.505,72.336,71.547
"2018germany","lhamilton",73.529,73.111,NA,73.012,NA,NA
"2018germany","lstroll",75.629,75.269,98.393,74.206,NA,NA
"2018germany","mericsson",NA,74.783,95,73.562,73.736,NA
"2018germany","mverstappen",73.714,73.085,NA,73.127,72.188,71.822
"2018germany","nhulkenberg",75.282,74.496,96.873,73.479,72.946,72.56
"2018germany","pgasly",76.071,74.793,95.659,73.749,NA,NA
"2018germany","rgrosjean",74.691,73.973,NA,72.986,72.722,72.544
"2018germany","sperez",75.415,74.552,NA,73.427,73.072,72.774
"2018germany","ssirotkin",75.876,75.408,95.334,73.708,73.702,NA
"2018germany","svandoorne",76.149,75.454,NA,74.401,NA,NA
"2018germany","svettel",73.796,73.31,95.573,72.538,72.505,71.212
